synthetic,date,operator_id,task_type,tonnes,distance_m,operator_experience_yrs,terrain,weather,recent_cycle_s,duration_min
1,2026-08-03,OP-104,trenching,355.045,2.927,6,soft,clear,54.883,68.913
1,2026-08-03,OP-104,trenching,412.419,134.15,6,soft,clear,54.217,70.849
1,2026-08-03,OP-104,trenching,237.556,85.928,6,soft,clear,57.479,43.989
1,2026-08-03,OP-104,trenching,50.441,44.846,6,soft,clear,52.033,14.976
1,2026-08-03,OP-104,trenching,324.596,18.86,6,soft,clear,52.712,67.047
1,2026-08-03,OP-104,trenching,40.147,76.781,6,soft,clear,53.725,10.459
1,2026-08-03,OP-104,trenching,356.19,51.87,6,soft,clear,54.655,64.55
1,2026-08-04,OP-104,stockpile,112.817,13.885,6,firm,clear,37.317,12.306
1,2026-08-04,OP-104,stockpile,272.171,123.912,6,firm,clear,34.473,20.863
1,2026-08-04,OP-104,stockpile,374.838,108.214,6,firm,clear,34.372,33.608
1,2026-08-04,OP-104,stockpile,45.359,45.339,6,firm,clear,36.307,2.909
1,2026-08-04,OP-104,stockpile,75.634,3.86,6,firm,clear,39.117,6.648
1,2026-08-04,OP-104,stockpile,234.905,37.534,6,firm,clear,37.26,19.477
1,2026-08-04,OP-104,stockpile,270.034,129.431,6,firm,clear,33.885,23.184
1,2026-08-04,OP-104,stockpile,250.906,54.959,6,firm,clear,35.728,21.447
1,2026-08-04,OP-104,stockpile,274.094,79.957,6,firm,clear,37.164,24.162
1,2026-08-04,OP-104,stockpile,181.28,41.332,6,firm,clear,33.362,15.319
1,2026-08-05,OP-104,stockpile,272.206,85.333,6,firm,clear,36.1,28.643
1,2026-08-05,OP-104,stockpile,196.553,41.521,6,firm,clear,37.111,17.78
1,2026-08-05,OP-104,stockpile,229.619,110.854,6,firm,clear,39.56,22.382
1,2026-08-05,OP-104,stockpile,379.229,117.813,6,firm,clear,36.519,27.864
1,2026-08-05,OP-104,stockpile,398.09,144.298,6,firm,clear,36.612,35.415
1,2026-08-05,OP-104,stockpile,173.139,97.386,6,firm,clear,35.387,15.033
1,2026-08-05,OP-104,stockpile,42.903,90.175,6,firm,clear,35.611,5.832
1,2026-08-05,OP-104,stockpile,297.164,141.61,6,firm,clear,34.472,28.284
1,2026-08-05,OP-104,stockpile,166.946,24.812,6,firm,clear,37.066,13.807
1,2026-08-05,OP-104,stockpile,52.018,62.014,6,firm,clear,37.874,8.295
1,2026-08-06,OP-104,trenching,195.554,100.192,6,firm,rain,57.358,44.408
1,2026-08-06,OP-104,trenching,68.305,97.065,6,firm,rain,57.295,15.723
1,2026-08-06,OP-104,trenching,245.518,134.953,6,firm,rain,56.986,57.749
1,2026-08-06,OP-104,trenching,377.534,33.175,6,firm,rain,54.549,80.25
1,2026-08-06,OP-104,trenching,185.338,129.342,6,firm,rain,56.029,44.8
1,2026-08-06,OP-104,trenching,418.454,106.441,6,firm,rain,59.258,96.375
1,2026-08-06,OP-104,trenching,180.984,19.701,6,firm,rain,56.13,42.653
1,2026-08-06,OP-104,trenching,118.776,113.344,6,firm,rain,52.656,24.98
1,2026-08-06,OP-104,trenching,133.133,64.928,6,firm,rain,55.847,31.342
1,2026-08-06,OP-104,trenching,298.478,83.38,6,firm,rain,53.969,66.744
1,2026-08-07,OP-104,trenching,328.851,122.621,6,rocky,clear,58.873,64.172
1,2026-08-07,OP-104,trenching,110.283,29.579,6,rocky,clear,60.665,24.651
1,2026-08-07,OP-104,trenching,43.764,54.883,6,rocky,clear,64.789,9.818
1,2026-08-07,OP-104,trenching,94.524,137.404,6,rocky,clear,60.662,24.354
1,2026-08-07,OP-104,trenching,163.52,124.548,6,rocky,clear,58.323,34.274
1,2026-08-07,OP-104,trenching,262.147,69.909,6,rocky,clear,62.069,45.744
1,2026-08-07,OP-104,trenching,306.81,153.643,6,rocky,clear,67.772,70.526
1,2026-08-07,OP-104,trenching,340.496,82.194,6,rocky,clear,59.423,73.229
1,2026-08-07,OP-104,trenching,106.507,71.021,6,rocky,clear,67.484,24.468
1,2026-08-07,OP-104,trenching,127.447,135.055,6,rocky,clear,68.051,34.169
1,2026-08-08,OP-104,stockpile,85.311,61.859,6,rocky,clear,49.323,14.093
1,2026-08-08,OP-104,stockpile,298.413,39.883,6,rocky,clear,43.742,30.518
1,2026-08-08,OP-104,stockpile,148.976,145.005,6,rocky,clear,42.671,16.471
1,2026-08-08,OP-104,stockpile,283.689,1.095,6,rocky,clear,42.92,26.094
1,2026-08-08,OP-104,stockpile,23.98,106.12,6,rocky,clear,48.209,6.472
1,2026-08-08,OP-104,stockpile,171.013,23.46,6,rocky,clear,45.248,17.66
1,2026-08-08,OP-104,stockpile,148.067,39.492,6,rocky,clear,44.107,13.143
1,2026-08-08,OP-104,stockpile,131.548,19.202,6,rocky,clear,45.029,13.136
1,2026-08-08,OP-104,stockpile,404.668,48.757,6,rocky,clear,46.415,40.798
1,2026-08-08,OP-104,stockpile,351.659,32.73,6,rocky,clear,43.732,34.791
1,2026-08-09,OP-104,stockpile,37.739,9.333,6,firm,heat,40.251,3.925
1,2026-08-09,OP-104,stockpile,236.434,134.706,6,firm,heat,38.544,28.101
1,2026-08-09,OP-104,stockpile,296.071,34.226,6,firm,heat,36.858,24.061
1,2026-08-09,OP-104,stockpile,31.151,47.525,6,firm,heat,39.059,2.928
1,2026-08-09,OP-104,stockpile,144.213,109.225,6,firm,heat,36.595,15.855
1,2026-08-09,OP-104,stockpile,336.127,30.842,6,firm,heat,36.542,32.129
1,2026-08-09,OP-104,stockpile,228.094,66.936,6,firm,heat,37.106,23.53
1,2026-08-09,OP-104,stockpile,46.525,65.769,6,firm,heat,40.639,4.548
1,2026-08-09,OP-104,stockpile,370.239,77.457,6,firm,heat,39.291,36.18
1,2026-08-09,OP-104,stockpile,82.168,96.136,6,firm,heat,38.719,11.133
1,2026-08-10,OP-104,stockpile,131.041,77.254,6,firm,heat,38.039,13.403
1,2026-08-10,OP-104,stockpile,347.236,85.387,6,firm,heat,38.124,32.114
1,2026-08-10,OP-104,stockpile,50.464,60.848,6,firm,heat,39.328,5.525
1,2026-08-10,OP-104,stockpile,349.024,73.104,6,firm,heat,40.949,35.157
1,2026-08-10,OP-104,stockpile,150.399,19.617,6,firm,heat,33.85,15.657
1,2026-08-10,OP-104,stockpile,374.748,55.917,6,firm,heat,37.895,35.328
1,2026-08-10,OP-104,stockpile,389.393,30.263,6,firm,heat,36.299,34.805
1,2026-08-10,OP-104,stockpile,250.722,51.325,6,firm,heat,38.308,23.864
1,2026-08-10,OP-104,stockpile,130.393,99.056,6,firm,heat,39.682,15.29
1,2026-08-10,OP-104,stockpile,218.818,80.168,6,firm,heat,40.101,25.109
1,2026-08-11,OP-104,trenching,49.376,28.349,6,soft,clear,55.411,10.068
1,2026-08-11,OP-104,trenching,176.701,72.71,6,soft,clear,58.094,35.54
1,2026-08-11,OP-104,trenching,90.607,135.695,6,soft,clear,54.927,20.614
1,2026-08-11,OP-104,trenching,173.559,140.152,6,soft,clear,57.47,45.13
1,2026-08-11,OP-104,trenching,56.333,27.867,6,soft,clear,51.771,10.252
1,2026-08-11,OP-104,trenching,357.978,62.305,6,soft,clear,56.338,66.07
1,2026-08-11,OP-104,trenching,133.234,106.86,6,soft,clear,50.376,25.002
1,2026-08-11,OP-104,trenching,304.145,4.271,6,soft,clear,54.792,49.163
1,2026-08-11,OP-104,trenching,260.813,52.186,6,soft,clear,52.07,54.624
1,2026-08-11,OP-104,trenching,320.439,20.018,6,soft,clear,54.589,67.79
1,2026-08-12,OP-104,trenching,111.461,30.48,6,firm,rain,57.187,23.023
1,2026-08-12,OP-104,trenching,65.478,126.85,6,firm,rain,54.795,15.612
1,2026-08-12,OP-104,trenching,67.461,61.537,6,firm,rain,55.904,18.736
1,2026-08-12,OP-104,trenching,50.313,71.772,6,firm,rain,59.994,11.901
1,2026-08-12,OP-104,trenching,394.323,143.794,6,firm,rain,50.995,83.235
1,2026-08-12,OP-104,trenching,231.261,94.267,6,firm,rain,55.673,50.422
1,2026-08-12,OP-104,trenching,109.471,37.515,6,firm,rain,58.384,23.575
1,2026-08-12,OP-104,trenching,398.638,112.085,6,firm,rain,56.593,84.554
1,2026-08-12,OP-104,trenching,312.035,121.287,6,firm,rain,61.309,77.928
1,2026-08-12,OP-104,trenching,242.482,52.783,6,firm,rain,56.342,57.025
1,2026-08-13,OP-104,load_truck,306.888,28.266,6,rocky,rain,60.448,52.223
1,2026-08-13,OP-104,load_truck,377.175,154.71,6,rocky,rain,58.001,66.816
1,2026-08-13,OP-104,load_truck,87.713,135.277,6,rocky,rain,61.961,20.62
1,2026-08-13,OP-104,load_truck,353.456,40.643,6,rocky,rain,57.618,60.979
1,2026-08-13,OP-104,load_truck,345.938,83.826,6,rocky,rain,56.737,57.33
1,2026-08-13,OP-104,load_truck,409.638,41.192,6,rocky,rain,59.862,83.25
1,2026-08-13,OP-104,load_truck,69.68,98.109,6,rocky,rain,61.455,13.946
1,2026-08-13,OP-104,load_truck,355.473,124.991,6,rocky,rain,59.684,67.164
1,2026-08-13,OP-104,load_truck,184.108,58.076,6,rocky,rain,58.398,33.602
1,2026-08-13,OP-104,load_truck,285.885,69.283,6,rocky,rain,55.846,56.111
1,2026-08-14,OP-104,trenching,145.394,155.544,6,soft,clear,52.514,33.97
1,2026-08-14,OP-104,trenching,189.042,74.069,6,soft,clear,54.967,33.908
1,2026-08-14,OP-104,trenching,269.018,42.878,6,soft,clear,56.68,56.332
1,2026-08-14,OP-104,trenching,170.827,91.517,6,soft,clear,58.749,32.945
1,2026-08-14,OP-104,trenching,96.06,20.254,6,soft,clear,53.279,17.804
1,2026-08-14,OP-104,trenching,59.608,18.077,6,soft,clear,59.403,11.876
1,2026-08-14,OP-104,trenching,71.566,29.449,6,soft,clear,57.258,13.921
1,2026-08-14,OP-104,trenching,265.239,149.515,6,soft,clear,51.543,56.666
1,2026-08-14,OP-104,trenching,175.14,67.454,6,soft,clear,55.211,33.931
1,2026-08-14,OP-104,trenching,52.548,14.629,6,soft,clear,58.711,10.642
1,2026-07-01,OP-105,trenching,179.819,44.283,4,firm,rain,66.835,51.443
1,2026-07-01,OP-105,trenching,386.318,110.158,4,firm,rain,60.867,93.653
1,2026-07-01,OP-105,trenching,73.335,1.806,4,firm,rain,57.947,14.774
1,2026-07-01,OP-105,trenching,280.452,67.331,4,firm,rain,63.139,77.489
1,2026-07-01,OP-105,trenching,78.986,90.795,4,firm,rain,58.99,18.874
1,2026-07-01,OP-105,trenching,241.13,141.799,4,firm,rain,67.898,65.096
1,2026-07-01,OP-105,trenching,416.549,154.731,4,firm,rain,58.232,96.639
1,2026-07-01,OP-105,trenching,329.911,28.013,4,firm,rain,58.429,68.792
1,2026-07-01,OP-105,trenching,305.258,138.994,4,firm,rain,60.19,67.278
1,2026-07-01,OP-105,trenching,350.644,38.622,4,firm,rain,62.171,95.779
1,2026-07-02,OP-105,grading,312.128,24.698,4,rocky,clear,73.774,97.28
1,2026-07-02,OP-105,grading,382.906,92.144,4,rocky,clear,72.383,129.832
1,2026-07-02,OP-105,grading,208.951,96.542,4,rocky,clear,76.429,70.197
1,2026-07-02,OP-105,grading,116.701,87.789,4,rocky,clear,81.618,45.695
1,2026-07-02,OP-105,grading,415.282,109.239,4,rocky,clear,66.009,123.726
1,2026-07-02,OP-105,grading,311.351,64.055,4,rocky,clear,77.366,99.644
1,2026-07-02,OP-105,grading,160.843,74.355,4,rocky,clear,79.906,63.457
1,2026-07-02,OP-105,grading,173.174,68.345,4,rocky,clear,80.954,80.366
1,2026-07-02,OP-105,grading,322.146,159.407,4,rocky,clear,71.872,104.899
1,2026-07-02,OP-105,grading,368.236,155.929,4,rocky,clear,66.419,98.998
1,2026-07-03,OP-105,grading,319.384,108.886,4,firm,heat,54.958,79.99
1,2026-07-03,OP-105,grading,314.597,145.423,4,firm,heat,57.516,83.46
1,2026-07-03,OP-105,grading,413.017,22.634,4,firm,heat,61.995,133.866
1,2026-07-03,OP-105,grading,230.295,66.001,4,firm,heat,56.085,64.456
1,2026-07-03,OP-105,grading,189.852,55.157,4,firm,heat,59.82,51.199
1,2026-07-03,OP-105,grading,220.427,2.974,4,firm,heat,63.885,61.275
1,2026-07-03,OP-105,grading,125.254,108.823,4,firm,heat,64.718,38.983
1,2026-07-03,OP-105,grading,92.78,132.0,4,firm,heat,68.728,28.35
1,2026-07-03,OP-105,grading,120.583,56.554,4,firm,heat,63.376,32.923
1,2026-07-03,OP-105,grading,230.432,25.107,4,firm,heat,62.257,72.284
1,2026-07-04,OP-105,stockpile,332.401,138.049,4,firm,clear,41.293,35.915
1,2026-07-04,OP-105,stockpile,299.727,71.751,4,firm,clear,39.636,27.899
1,2026-07-04,OP-105,stockpile,155.232,62.951,4,firm,clear,38.547,16.398
1,2026-07-04,OP-105,stockpile,214.992,63.299,4,firm,clear,37.008,19.077
1,2026-07-04,OP-105,stockpile,209.015,75.887,4,firm,clear,39.722,24.64
1,2026-07-04,OP-105,stockpile,66.637,26.131,4,firm,clear,44.01,6.912
1,2026-07-04,OP-105,stockpile,228.268,35.937,4,firm,clear,42.333,22.194
1,2026-07-04,OP-105,stockpile,98.062,3.978,4,firm,clear,40.72,10.074
1,2026-07-04,OP-105,stockpile,211.612,20.876,4,firm,clear,36.911,18.801
1,2026-07-04,OP-105,stockpile,188.776,68.593,4,firm,clear,39.588,24.108
1,2026-07-05,OP-105,stockpile,274.81,56.914,4,firm,rain,45.869,30.575
1,2026-07-05,OP-105,stockpile,256.981,9.782,4,firm,rain,42.801,26.974
1,2026-07-05,OP-105,stockpile,411.493,90.326,4,firm,rain,46.861,43.086
1,2026-07-05,OP-105,stockpile,107.942,73.731,4,firm,rain,46.416,13.149
1,2026-07-05,OP-105,stockpile,120.933,49.544,4,firm,rain,46.265,13.231
1,2026-07-05,OP-105,stockpile,340.203,137.091,4,firm,rain,47.867,53.559
1,2026-07-05,OP-105,stockpile,386.912,113.92,4,firm,rain,45.002,45.26
1,2026-07-05,OP-105,stockpile,87.998,109.371,4,firm,rain,44.407,10.343
1,2026-07-05,OP-105,stockpile,253.142,65.906,4,firm,rain,40.888,30.896
1,2026-07-05,OP-105,stockpile,367.416,155.467,4,firm,rain,44.924,45.809
1,2026-07-06,OP-105,stockpile,42.658,112.365,4,soft,heat,47.994,8.049
1,2026-07-06,OP-105,stockpile,77.103,54.452,4,soft,heat,46.128,10.065
1,2026-07-06,OP-105,stockpile,404.989,44.157,4,soft,heat,46.284,44.524
1,2026-07-06,OP-105,stockpile,89.126,6.331,4,soft,heat,48.562,10.815
1,2026-07-06,OP-105,stockpile,261.908,142.315,4,soft,heat,44.03,32.055
1,2026-07-06,OP-105,stockpile,284.298,92.921,4,soft,heat,48.177,35.135
1,2026-07-06,OP-105,stockpile,322.725,38.229,4,soft,heat,42.226,29.012
1,2026-07-06,OP-105,stockpile,253.911,112.218,4,soft,heat,45.501,35.514
1,2026-07-06,OP-105,stockpile,171.898,115.122,4,soft,heat,47.247,20.687
1,2026-07-06,OP-105,stockpile,144.437,118.708,4,soft,heat,45.751,18.631
1,2026-07-07,OP-105,trenching,102.328,108.06,4,soft,clear,60.255,22.775
1,2026-07-07,OP-105,trenching,143.407,148.225,4,soft,clear,62.498,38.335
1,2026-07-07,OP-105,trenching,282.059,90.11,4,soft,clear,55.8,55.842
1,2026-07-07,OP-105,trenching,60.892,64.214,4,soft,clear,56.757,15.778
1,2026-07-07,OP-105,trenching,203.702,17.723,4,soft,clear,55.488,38.118
1,2026-07-07,OP-105,trenching,80.705,92.902,4,soft,clear,59.55,16.51
1,2026-07-07,OP-105,trenching,58.212,19.181,4,soft,clear,57.609,10.073
1,2026-07-07,OP-105,trenching,331.033,134.842,4,soft,clear,55.073,58.775
1,2026-07-07,OP-105,trenching,384.852,0.341,4,soft,clear,56.871,71.165
1,2026-07-07,OP-105,trenching,185.112,119.403,4,soft,clear,65.331,49.482
1,2026-07-08,OP-105,trenching,123.148,7.501,4,firm,clear,54.553,23.057
1,2026-07-08,OP-105,trenching,406.427,90.318,4,firm,clear,53.182,76.279
1,2026-07-08,OP-105,trenching,416.725,85.594,4,firm,clear,52.777,73.838
1,2026-07-08,OP-105,trenching,127.102,61.702,4,firm,clear,50.79,21.184
1,2026-07-08,OP-105,trenching,259.519,149.571,4,firm,clear,55.207,53.594
1,2026-07-08,OP-105,trenching,303.323,121.805,4,firm,clear,56.675,60.342
1,2026-07-08,OP-105,trenching,335.938,30.994,4,firm,clear,53.423,69.947
1,2026-07-08,OP-105,trenching,308.33,45.639,4,firm,clear,52.174,51.284
1,2026-07-08,OP-105,trenching,378.18,23.319,4,firm,clear,55.425,79.826
1,2026-07-08,OP-105,trenching,375.215,46.157,4,firm,clear,54.662,65.498
1,2026-07-09,OP-105,load_truck,358.382,141.569,4,firm,rain,49.574,47.072
1,2026-07-09,OP-105,load_truck,349.364,115.364,4,firm,rain,48.321,63.045
1,2026-07-09,OP-105,load_truck,354.094,73.09,4,firm,rain,50.415,54.88
1,2026-07-09,OP-105,load_truck,239.763,16.91,4,firm,rain,52.229,41.884
1,2026-07-09,OP-105,load_truck,226.713,134.061,4,firm,rain,49.656,39.992
1,2026-07-09,OP-105,load_truck,355.511,139.97,4,firm,rain,57.236,65.463
1,2026-07-09,OP-105,load_truck,369.138,116.895,4,firm,rain,48.887,54.907
1,2026-07-09,OP-105,load_truck,237.698,77.445,4,firm,rain,58.029,43.963
1,2026-07-09,OP-105,load_truck,404.112,148.913,4,firm,rain,51.654,71.468
1,2026-07-09,OP-105,load_truck,66.244,9.374,4,firm,rain,49.223,10.887
1,2026-07-10,OP-105,trenching,162.596,1.822,4,soft,clear,54.003,30.927
1,2026-07-10,OP-105,trenching,416.714,140.475,4,soft,clear,56.151,90.751
1,2026-07-10,OP-105,trenching,377.864,35.232,4,soft,clear,62.052,66.475
1,2026-07-10,OP-105,trenching,197.918,115.776,4,soft,clear,64.829,43.903
1,2026-07-10,OP-105,trenching,90.411,124.176,4,soft,clear,58.317,18.313
1,2026-07-10,OP-105,trenching,275.093,97.334,4,soft,clear,58.842,56.604
1,2026-07-10,OP-105,trenching,50.317,80.649,4,soft,clear,53.953,11.642
1,2026-07-10,OP-105,trenching,399.711,69.073,4,soft,clear,53.089,72.449
1,2026-07-10,OP-105,trenching,392.951,49.818,4,soft,clear,63.215,98.349
1,2026-07-10,OP-105,trenching,390.669,111.158,4,soft,clear,61.363,78.263
1,2026-07-11,OP-105,stockpile,28.27,14.173,4,firm,clear,40.406,4.233
1,2026-07-11,OP-105,stockpile,69.964,20.979,4,firm,clear,40.601,8.798
1,2026-07-11,OP-105,stockpile,34.889,16.498,4,firm,clear,41.343,1.0
1,2026-07-11,OP-105,stockpile,90.138,113.782,4,firm,clear,43.497,9.466
1,2026-07-11,OP-105,stockpile,171.715,26.744,4,firm,clear,39.136,16.222
1,2026-07-11,OP-105,stockpile,126.232,121.679,4,firm,clear,38.261,15.333
1,2026-07-11,OP-105,stockpile,415.932,105.617,4,firm,clear,38.466,42.28
1,2026-07-11,OP-105,stockpile,263.009,25.799,4,firm,clear,39.203,23.159
1,2026-07-11,OP-105,stockpile,187.716,51.184,4,firm,clear,41.595,18.028
1,2026-07-11,OP-105,stockpile,21.809,69.362,4,firm,clear,39.915,1.405
1,2026-07-12,OP-105,load_truck,311.779,39.773,4,soft,clear,47.524,32.582
1,2026-07-12,OP-105,load_truck,364.583,16.063,4,soft,clear,49.158,44.702
1,2026-07-12,OP-105,load_truck,408.264,111.747,4,soft,clear,50.863,68.449
1,2026-07-12,OP-105,load_truck,352.932,100.833,4,soft,clear,47.36,45.974
1,2026-07-12,OP-105,load_truck,24.663,64.465,4,soft,clear,44.314,6.333
1,2026-07-12,OP-105,load_truck,232.327,137.921,4,soft,clear,50.872,31.907
1,2026-07-12,OP-105,load_truck,259.219,55.085,4,soft,clear,47.902,34.85
1,2026-07-12,OP-105,load_truck,255.936,113.713,4,soft,clear,47.224,35.695
1,2026-07-12,OP-105,load_truck,379.451,82.016,4,soft,clear,46.397,47.614
1,2026-07-12,OP-105,load_truck,301.633,52.963,4,soft,clear,48.321,44.622
1,2026-07-13,OP-105,trenching,100.591,37.431,4,firm,clear,52.608,13.814
1,2026-07-13,OP-105,trenching,414.108,70.468,4,firm,clear,52.753,69.141
1,2026-07-13,OP-105,trenching,134.76,47.442,4,firm,clear,56.883,27.359
1,2026-07-13,OP-105,trenching,283.717,147.198,4,firm,clear,48.115,56.342
1,2026-07-13,OP-105,trenching,89.058,54.371,4,firm,clear,54.936,19.054
1,2026-07-13,OP-105,trenching,366.179,56.706,4,firm,clear,54.903,70.964
1,2026-07-13,OP-105,trenching,71.838,54.778,4,firm,clear,53.172,13.303
1,2026-07-13,OP-105,trenching,187.41,112.603,4,firm,clear,56.492,39.417
1,2026-07-13,OP-105,trenching,410.776,29.878,4,firm,clear,56.663,72.737
1,2026-07-13,OP-105,trenching,338.365,20.593,4,firm,clear,46.4,50.446
1,2026-07-14,OP-105,stockpile,319.148,132.667,4,soft,clear,46.397,38.361
1,2026-07-14,OP-105,stockpile,153.777,15.275,4,soft,clear,45.349,16.234
1,2026-07-14,OP-105,stockpile,337.088,80.855,4,soft,clear,43.216,34.208
1,2026-07-14,OP-105,stockpile,200.186,149.774,4,soft,clear,46.429,24.109
1,2026-07-14,OP-105,stockpile,128.765,92.188,4,soft,clear,42.358,13.453
1,2026-07-14,OP-105,stockpile,27.094,141.034,4,soft,clear,40.951,5.841
1,2026-07-14,OP-105,stockpile,112.333,8.079,4,soft,clear,42.259,10.93
1,2026-07-14,OP-105,stockpile,127.868,130.009,4,soft,clear,46.921,17.363
1,2026-07-14,OP-105,stockpile,381.796,107.554,4,soft,clear,43.116,48.187
1,2026-07-14,OP-105,stockpile,207.025,99.64,4,soft,clear,46.838,30.104
1,2026-07-15,OP-105,grading,287.751,83.203,4,firm,clear,61.02,80.772
1,2026-07-15,OP-105,grading,196.233,144.028,4,firm,clear,58.254,55.224
1,2026-07-15,OP-105,grading,404.799,27.918,4,firm,clear,54.396,105.938
1,2026-07-15,OP-105,grading,365.064,101.042,4,firm,clear,56.111,111.623
1,2026-07-15,OP-105,grading,46.481,147.982,4,firm,clear,57.818,12.982
1,2026-07-15,OP-105,grading,161.954,94.69,4,firm,clear,51.532,42.671
1,2026-07-15,OP-105,grading,226.421,33.244,4,firm,clear,60.225,59.034
1,2026-07-15,OP-105,grading,59.7,83.67,4,firm,clear,57.77,15.146
1,2026-07-15,OP-105,grading,345.55,40.829,4,firm,clear,55.787,85.074
1,2026-07-15,OP-105,grading,261.718,105.182,4,firm,clear,59.724,72.561
1,2026-07-16,OP-105,grading,372.084,26.233,4,firm,rain,67.907,118.839
1,2026-07-16,OP-105,grading,392.542,145.674,4,firm,rain,66.321,115.806
1,2026-07-16,OP-105,grading,214.627,159.364,4,firm,rain,62.675,75.161
1,2026-07-16,OP-105,grading,61.866,115.784,4,firm,rain,68.132,24.325
1,2026-07-16,OP-105,grading,249.011,86.337,4,firm,rain,65.537,95.05
1,2026-07-16,OP-105,grading,399.839,33.465,4,firm,rain,67.603,133.075
1,2026-07-16,OP-105,grading,101.36,17.117,4,firm,rain,66.985,31.916
1,2026-07-16,OP-105,grading,164.078,22.412,4,firm,rain,65.951,52.755
1,2026-07-16,OP-105,grading,30.73,141.034,4,firm,rain,68.536,13.398
1,2026-07-16,OP-105,grading,111.924,91.908,4,firm,rain,66.48,37.823
1,2026-07-17,OP-105,trenching,171.846,131.717,4,firm,heat,59.998,38.132
1,2026-07-17,OP-105,trenching,415.606,110.897,4,firm,heat,56.578,93.773
1,2026-07-17,OP-105,trenching,240.805,158.751,4,firm,heat,55.248,48.165
1,2026-07-17,OP-105,trenching,380.772,95.478,4,firm,heat,50.202,80.483
1,2026-07-17,OP-105,trenching,227.365,25.133,4,firm,heat,56.4,42.228
1,2026-07-17,OP-105,trenching,302.831,90.341,4,firm,heat,55.861,59.014
1,2026-07-17,OP-105,trenching,252.935,85.065,4,firm,heat,57.516,54.735
1,2026-07-17,OP-105,trenching,108.052,103.676,4,firm,heat,52.205,22.394
1,2026-07-17,OP-105,trenching,84.66,142.751,4,firm,heat,53.169,17.356
1,2026-07-17,OP-105,trenching,405.892,82.55,4,firm,heat,54.001,75.706
1,2026-07-18,OP-105,grading,286.91,137.307,4,soft,clear,67.055,84.461
1,2026-07-18,OP-105,grading,104.739,15.944,4,soft,clear,61.307,27.187
1,2026-07-18,OP-105,grading,393.762,105.22,4,soft,clear,58.175,120.284
1,2026-07-18,OP-105,grading,57.321,32.724,4,soft,clear,60.0,16.579
1,2026-07-18,OP-105,grading,298.801,36.076,4,soft,clear,62.434,82.846
1,2026-07-18,OP-105,grading,60.772,116.555,4,soft,clear,64.456,21.928
1,2026-07-18,OP-105,grading,133.163,73.314,4,soft,clear,66.495,31.987
1,2026-07-18,OP-105,grading,350.838,147.303,4,soft,clear,63.678,109.381
1,2026-07-18,OP-105,grading,203.688,96.818,4,soft,clear,68.238,55.517
1,2026-07-18,OP-105,grading,412.403,133.733,4,soft,clear,61.167,121.979
1,2026-07-19,OP-105,load_truck,31.697,113.183,4,firm,clear,43.841,5.981
1,2026-07-19,OP-105,load_truck,48.363,27.003,4,firm,clear,46.152,4.642
1,2026-07-19,OP-105,load_truck,198.108,144.224,4,firm,clear,45.739,25.481
1,2026-07-19,OP-105,load_truck,302.168,76.619,4,firm,clear,47.765,32.788
1,2026-07-19,OP-105,load_truck,37.372,7.712,4,firm,clear,42.349,4.617
1,2026-07-19,OP-105,load_truck,356.713,5.248,4,firm,clear,43.312,46.729
